direccion,mun_clean,codigo_postal,provincia,gasolina_95,gasolina_98,diesel,diesel_premium,lon,lat,rotulo,horario,ultimo_dato
"Cr Me-1 , 1,50",Maó-Mahón,07703,Balears (Illes),1.859,NA,1.869,NA,4.242861,39.889583,REPSOL,L-D: 00:00-02:00 y 06:00-23:59,2022-04-12T00:00:00Z
"Cr Mostoles-Fuenlabrada,  Km.4",Alcorcón,28922,Madrid,1.819,1.961,1.839,1.929,-3.847611,40.326528,BP LA PRINCESA 2,L-D: 24H,2022-04-12T00:00:00Z
"Cr Mu-3211, 32,1",Lorca,30812,Murcia,1.779,1.899,1.819,1.899,-1.835,37.868583,REPSOL,L-V: 07:00-20:00; S: 08:00-14:00,2022-04-12T00:00:00Z
"Cr Mu-414  Santomera-Abanilla, 6",Santomera,30140,Murcia,1.789,NA,1.819,1.869,-1.049556,38.111417,REPSOL,L-V: 06:00-23:30; S: 06:30-23:30; D: 07:00-23:30,2022-04-12T00:00:00Z
"Cr Mu-415 S.n. (Mu-415 Km 0,7)",Caravaca De La Cruz,30400,Murcia,1.749,NA,1.759,NA,-1.896333,38.051333,REPSOL,L-S: 06:30-22:00; D: 08:00-22:00,2022-04-12T00:00:00Z
"Cr Mu-603  Murcia-Mazarron, 47.2",Mazarrón,30870,Murcia,1.769,1.879,1.769,1.819,-1.342,37.622333,REPSOL,L-D: 06:00-22:00,2022-04-12T00:00:00Z
"Cr Mu-603, 5,1 (Mu-603 Km 5,18)",Murcia,30833,Murcia,1.819,1.929,1.819,1.889,-1.218583,37.928694,REPSOL,L-D: 06:00-22:00,2022-04-11T01:02:00Z
Cr N 232 Km  257,La Joyosa,50692,Zaragoza,1.899,NA,1.829,NA,-1.066694,41.736972,E.S. LA JOYOSA,L-D: 24H,2022-04-09T00:00:00Z
"Cr N-1, 103",Cerezo De Abajo,40591,Segovia,1.839,1.959,1.839,1.909,-3.591083,41.219083,PETRONOR,L: 07:00-23:00,2022-04-12T00:01:00Z
"Cr N-1, 18,6",San Sebastián De Los Reyes,28700,Madrid,1.809,1.959,1.829,1.879,-3.6065,40.545778,REPSOL,L-D: 24H,2022-04-12T00:00:00Z
"Cr N-1, 350,5",Vitoria-Gasteiz,01196,Araba/Álava,1.819,1.969,1.839,1.929,-2.712472,42.877139,REPSOL,L-D: 24H,2022-04-12T00:00:00Z
"Cr N-1, 350,5",Vitoria-Gasteiz,01196,Araba/Álava,1.819,1.969,1.839,1.929,-2.714472,42.878694,REPSOL,L-D: 24H,2022-04-12T00:00:00Z
"Cr N-1, 423,3",Itsasondo,20249,Gipuzkoa,1.809,1.939,1.849,1.909,-2.163667,43.065889,REPSOL,L-D: 06:00-22:00,2022-04-12T00:00:00Z
"Cr N-1, 432,5",Tolosa,20400,Gipuzkoa,1.809,NA,1.849,NA,-2.0925,43.116917,REPSOL,L-D: 24H,2022-04-12T00:00:00Z
"Cr N-1, 440,7",Villabona,20150,Gipuzkoa,1.799,1.939,1.819,1.919,-2.055528,43.177167,REPSOL,L-D: 06:00-22:00,2022-04-12T00:00:00Z
"Cr N-1, 469,1",Oiartzun,20180,Gipuzkoa,1.809,1.959,1.849,1.939,-1.879528,43.312139,REPSOL,L-D: 06:00-22:00,2022-04-12T00:00:00Z
"Cr N-110, 171",Collado Hermoso,40170,Segovia,1.818,1.938,1.828,1.878,-3.921861,41.037222,REPSOL,L-J: 07:00-22:00; V: 07:00-23:00; S: 08:00-23:00; D: 08:00-22:00,2022-04-12T08:33:00Z
"Cr N-110, 97,8  D",Ayllón,40520,Segovia,1.869,1.969,1.839,NA,-3.383889,41.417472,BUQUERIN,L-D: 07:00-22:00,2022-04-12T09:31:00Z
"Cr N-111, 190",Almazán,42200,Soria,1.759,1.889,1.789,1.879,-2.528833,41.480917,REPSOL,L-D: 07:00-23:00,2022-04-12T00:00:00Z
"Cr N-111, 292",Villanueva De Cameros,26123,Rioja (La),1.759,NA,1.769,NA,-2.650028,42.166556,REPSOL,L-D: 24H,2022-04-12T00:00:00Z
"Cr N-111, 318,5",Nalda,26190,Rioja (La),1.789,1.939,1.799,1.889,-2.497278,42.350472,"NALDA",L-D: 06:00-22:00,2022-04-12T09:18:00Z
"Cr N-111, 335,2",Logroño,26006,Rioja (La),1.779,1.929,1.789,1.879,-2.429472,42.487917,REPSOL,L-D: 07:00-22:00,2022-04-12T00:00:00Z
"Cr N-120   (Lugar Lamazanes), 643,5",Ponteareas,36860,Pontevedra,1.769,1.899,1.809,1.899,-8.496028,42.175472,REPSOL,L-D: 07:00-23:00,2022-04-12T00:00:00Z
"Cr N-120, 162",Melgar De Fernamental,09100,Burgos,1.799,1.939,1.819,1.879,-4.238167,42.403056,REPSOL,L-D: 07:00-22:00,2022-04-12T10:55:00Z
"Cr N-120, 595,9",Ribadavia,32400,Ourense,1.809,1.939,1.839,1.929,-8.130722,42.304083,PETRONOR,L-D: 07:00-23:00,2022-04-12T00:00:00Z
"Cr N-120, 643,5",Ponteareas,36860,Pontevedra,1.769,1.899,1.809,1.899,-8.495694,42.176389,REPSOL,L-D: 06:00-22:00,2022-04-12T00:00:00Z
"Cr N-121  C, 10",Cascante,31520,Navarra,1.759,1.869,1.789,1.839,-1.676361,41.993278,REPSOL,L-D: 06:00-22:00,2022-04-12T00:00:00Z
"Cr N-121, 38,1",Tafalla,31300,Navarra,1.809,1.951,1.819,1.909,-1.673778,42.498389,BP TAFALLA,L-D: 06:00-22:00,2022-04-11T00:01:00Z
"Cr N-121, 48",Baztan,31720,Navarra,1.809,NA,1.849,NA,-1.611139,43.137472,AVIA,L-D: 24H,2022-04-11T18:10:00Z
"Cr N-121, 5",Noáin (Valle De Elorz)/Noain (Elortzibar),31110,Navarra,1.789,1.919,1.829,1.919,-1.635278,42.775972,REPSOL,L-V: 06:00-22:00; S: 07:00-22:00,2022-04-12T00:00:00Z
"Cr N-121, 75",Bera,31780,Navarra,1.779,NA,1.809,1.859,-1.687167,43.270833,PETRONOR,L-S: 07:00-22:00; D: 08:00-14:00,2022-04-12T00:00:00Z
"Cr N-121b, 59 (N-121b Km 58)",Baztan,31700,Navarra,1.759,NA,1.789,1.839,-1.512361,43.148639,CAMPSA,L-D: 06:00-22:00,2022-04-12T00:00:00Z
Cr N-122 112,Matalebreras,42113,Soria,1.759,1.869,1.769,1.819,-2.044556,41.840889,REPSOL,L-D: 06:30-22:30,2022-04-12T00:00:00Z
"Cr N-122, 146",Soria,42005,Soria,1.759,1.869,1.769,1.819,-2.404778,41.761917,REPSOL,L-V: 08:00-21:00,2022-04-12T00:00:00Z
"Cr N-122, 210",Burgo De Osma-Ciudad De Osma,42300,Soria,1.808,1.928,1.795,1.885,-3.058417,41.586833,REPSOL,L-D: 07:00-23:00,2022-04-12T08:38:00Z
"Cr N-122, 257",Vadocondes,09491,Burgos,1.779,1.889,1.789,1.839,-3.578028,41.633528,REPSOL,L-V: 07:00-22:00; S: 08:00-22:00; D: 09:00-22:00,2022-04-12T00:00:00Z
"Cr N-122, 312",Peñafiel,47314,Valladolid,1.809,1.939,1.779,1.846,-4.175444,41.612611,REPSOL,L-V: 07:00-22:00; S-D: 09:00-22:00,2022-04-11T09:13:00Z
"Cr N-122, 335,4",Sardón De Duero,47340,Valladolid,1.769,1.879,1.789,1.789,-4.441222,41.606861,HAFESA OIL,L-D: 07:00-21:00,2022-04-11T18:10:00Z
"Cr N-122, 516,7  I",Alcañices,49500,Zamora,1.779,1.929,1.809,1.899,-6.34225,41.697389,REPSOL,L-D: 07:00-22:59,2022-04-12T00:00:00Z
"Cr N-135, 4,6",Valle De Egüés/Eguesibar,31620,Navarra,1.789,1.939,1.819,1.909,-1.593222,42.816111,REPSOL,L-V: 06:30-22:00,2022-04-12T00:00:00Z
"Cr N-141d, 3,3",Calldetenes,08519,Barcelona,1.789,1.939,1.889,1.979,2.298444,41.928861,REPSOL,L-D: 06:00-22:00,2022-04-12T00:00:00Z
"Cr N-152, 33",Les Franqueses Del Vallès,08520,Barcelona,1.829,1.959,1.849,1.899,2.297667,41.649944,REPSOL,L-D: 06:00-22:00,2022-04-12T00:00:00Z
"Cr N-2 A ,P.k.4,5",Figueres,17600,Girona,1.809,1.959,1.819,1.909,2.968667,42.255889,REPSOL,L-D: 24H,2022-04-12T00:00:00Z
"Cr N-2, 12,6",Madrid,28042,Madrid,1.799,1.929,1.839,1.929,-3.565417,40.449194,REPSOL,L-D: 06:00-23:00,2022-04-12T00:00:00Z
"Cr N-2, 12,6",Madrid,28042,Madrid,1.799,1.909,1.829,1.879,-3.566639,40.448778,REPSOL,L-V: 06:00-22:00; S-D: 10:00-19:00,2022-04-12T00:00:00Z
"Cr N-2, 16,3",San Fernando De Henares,28830,Madrid,1.789,1.939,1.839,1.929,-3.522417,40.449,REPSOL,L-D: 24H,2022-04-12T00:00:00Z
"Cr N-2, 16,3",San Fernando De Henares,28830,Madrid,1.789,1.939,1.839,1.929,-3.523806,40.449944,REPSOL,L-D: 24H,2022-04-12T00:00:00Z
"Cr N-2, 174,5",Arcos De Jalón,42259,Soria,1.799,1.899,1.809,1.899,-2.217778,41.248361,REPSOL,L-V: 24H; S: 00:00-22:00; D: 08:00-00:00,2022-04-12T14:00:00Z
"Cr N-2, 435 (N-2 Km 435,8)",Fraga,22520,Huesca,1.82,NA,1.83,1.86,0.347444,41.525333,REPSOL,L-V: 06:15-21:45; S: 06:15-13:45,2022-04-11T09:43:00Z
"Cr N-2, 591,3",Martorell,08760,Barcelona,1.829,NA,1.855,1.921,1.948361,41.464778,CEPSA,L-D: 06:00-22:00,2022-04-12T06:34:00Z
"Cr N-2, 660,7",Canet De Mar,08360,Barcelona,1.789,1.919,1.819,1.889,2.59175,41.590556,REPSOL,L-D: 06:00-22:00,2022-04-12T00:00:00Z
"Cr N-2, 667",Calella,08370,Barcelona,1.789,1.919,1.809,1.879,2.651694,41.612722,REPSOL,L-D: 06:00-22:00,2022-04-12T00:00:00Z
"Cr N-2, 772,5",La Jonquera,17700,Girona,1.809,1.939,1.839,1.929,2.8805,42.399056,REPSOL,L-D: 24H,2022-04-12T00:00:00Z
"Cr N-211, 212,5",Alcorisa,44550,Teruel,1.759,1.909,1.769,1.859,-0.377333,40.894278,REPSOL,L-D: 06:00-22:00,2022-04-12T00:00:00Z
"Cr N-211, 318,8",Torrente De Cinca,22590,Huesca,1.779,1.889,1.779,1.849,0.332806,41.413417,REPSOL,L-D: 07:00-20:00,2022-04-12T00:00:00Z
"Cr N-221, 7,3",Albalat Dels Sorells,46135,Valencia / València,1.789,1.939,1.769,1.819,-0.313083,39.530194,REPSOL,L-D: 06:00-22:00,2022-04-12T00:00:00Z
Cr N-230 186,Bausen,25549,Lleida,1.769,NA,1.819,1.889,0.72975,42.832111,REPSOL,L-D: 07:00-21:00,2022-04-12T00:00:00Z
"Cr N-230, 129",Vilaller,25552,Lleida,1.789,1.939,1.819,1.909,0.70925,42.4525,CAMPSA,L-D: 08:00-14:00 y 16:00-20:00,2022-04-09T00:00:00Z
"Cr N-230, 163,7",Vielha E Mijaran,25530,Lleida,1.779,1.929,1.829,1.899,0.793222,42.701917,REPSOL,L-D: 07:00-23:00,2022-04-12T00:00:00Z
"Cr N-230, 183,3",Les,25540,Lleida,1.865,1.969,1.875,NA,0.714372,42.820447,ESTACION BOYA,L-D: 24H,2022-04-10T10:39:00Z
"Cr N-230, 7",Torrefarrera,25123,Lleida,1.789,1.919,1.809,1.899,0.604722,41.671361,PETROCAT,L-D: 05:00-23:00,2022-04-12T00:00:00Z
"Cr N-232, 291,2 (N-232 Km 291,25)",Mallén,50550,Zaragoza,1.809,NA,1.799,1.899,-1.396722,41.879,CAMPSA,L-V: 06:00-21:00,2022-04-12T12:00:00Z
"Cr N-232, 429,2",Cenicero,26350,Rioja (La),1.779,NA,1.789,1.839,-2.652472,42.483194,PETRONOR,L-V: 08:00-15:00; S: 08:00-13:00,2022-04-12T00:00:00Z
"Cr N-234, 123,5",Teruel,44001,Teruel,1.749,1.889,1.769,1.819,-1.135639,40.356944,REPSOL,L-D: 06:00-22:00,2022-04-12T00:00:00Z
"Cr N-234, 123,5",Teruel,44001,Teruel,1.749,NA,1.769,1.819,-1.136722,40.357556,REPSOL,L-V: 07:00-22:00; S: 08:00-15:00,2022-04-12T00:00:00Z
"Cr N-234, 175,5",Monreal Del Campo,44300,Teruel,1.749,1.879,1.759,1.809,-1.346972,40.78275,REPSOL,L-V: 09:00-20:00,2022-04-09T00:00:00Z
"Cr N-234, 220,2",Daroca,50360,Zaragoza,1.829,1.939,1.779,1.829,-1.406028,41.117167,REPSOL,L-D: 07:00-23:00,2022-04-12T00:00:00Z
"Cr N-234, 376,5",Abejar,42146,Soria,1.809,1.919,1.799,1.869,-2.786306,41.805583,REPSOL,L-D: 7:00-23:00,2022-04-09T07:00:00Z
"Cr N-240, 41",Liédena,31487,Navarra,1.759,1.909,1.809,1.899,-1.27825,42.614194,REPSOL,L-V: 06:00-22:00; S-D: 07:00-22:00,2022-04-12T00:00:00Z
"Cr N-260, 405,2",Campo,22450,Huesca,1.729,NA,1.749,1.799,0.396917,42.402417,REPSOL,L-D: 07:00-21:00,2022-04-12T00:00:00Z
"Cr N-3 131 (N-3 Km 131,2)",Villares Del Saz,16442,Cuenca,1.779,NA,1.809,1.859,-2.510972,39.840611,REPSOL,L-V: 07:00-21:00; S: 07:00-14:00; D: 08:00-21:00,2022-04-12T00:00:00Z
"Cr N-3, 121,3",Zafra De Záncara,16771,Cuenca,1.789,1.939,1.829,1.889,-2.60975,39.872806,REPSOL,L-D: 24H,2022-04-12T00:00:00Z
"Cr N-301, 122",Quintanar De La Orden,45800,Toledo,1.759,1.869,1.809,1.869,-3.03575,39.586861,REPSOL,L-D: 06:30-22:30,2022-04-12T00:00:00Z
"Cr N-301, 231,8",La Gineta,02110,Albacete,1.759,1.909,1.809,1.879,-1.990194,39.107667,REPSOL,L-D: 07:00-21:00,2022-04-12T00:00:00Z
"Cr N-301, 244",Albacete,02006,Albacete,1.779,1.909,1.829,1.899,-1.892972,39.027778,REPSOL,L-D: 24H,2022-04-12T00:00:00Z
"Cr N-301, 384",Molina De Segura,30500,Murcia,1.759,1.889,1.799,1.849,-1.209278,38.046611,REPSOL,L-D: 05:30-23:30,2022-04-12T00:00:00Z
"Cr N-301, 97",Corral De Almaguer,45880,Toledo,1.759,1.869,1.809,1.859,-3.175083,39.767778,REPSOL,L-D: 06:00-22:00,2022-04-12T00:00:00Z
"Cr N-310, 85,1 (N-310 Km 85,18)",Argamasilla De Alba,13710,Ciudad Real,1.729,1.839,1.789,1.839,-3.079389,39.131944,REPSOL E.S.MILA HERMANOS REDONDO S.L.,L-S: 06:00-22:00; D: 07:00-22:00,2022-04-12T05:33:00Z
"Cr N-320, 56",Villanueva De La Jara,16230,Cuenca,1.749,NA,1.789,1.849,-1.942417,39.439667,PETRONOR,L-D: 07:00-21:30,2022-04-12T00:00:00Z
"Cr N-320, 91,9",Almodóvar Del Pinar,16215,Cuenca,1.769,NA,1.799,1.889,-1.902278,39.724528,CAMPSA,L-D: 07:00-22:00,2022-04-11T12:27:00Z
"Cr N-322 276,5",Alcaraz,02300,Albacete,1.839,1.959,1.859,1.908,-2.492222,38.673111,CAMPSA,L-D: 07:00-22:00,2022-04-09T00:00:00Z
"Cr N-322, 128",Ibros,23450,Jaén,1.739,NA,1.809,NA,-3.578167,38.071333,REPSOL,L: 07:00-21:00,2022-04-12T00:00:00Z
